Time[s],5651::Alt_Heading::Heading[Degrees],,Time[s],5651::mixed_position::Lat[Degrees],,Time[s],5651::mixed_position::Lon[Degrees]
139.767990,206.3800000,,139.768220,40.0224758,,139.768220,116.3772363
139.777980,206.3900000,,139.778210,40.0224746,,139.778210,116.3772356
139.787980,206.4000000,,139.788210,40.0224735,,139.788210,116.3772348
139.797970,206.4000000,,139.798200,40.0224724,,139.798200,116.3772341
139.807980,206.4100000,,139.808210,40.0224712,,139.808210,116.3772333
139.817970,206.4200000,,139.818190,40.0224701,,139.818190,116.3772325
139.827970,206.4300000,,139.828200,40.0224689,,139.828200,116.3772318
139.837970,206.4400000,,139.838190,40.0224678,,139.838190,116.3772310
139.847970,206.4400000,,139.848200,40.0224667,,139.848200,116.3772303
139.859110,206.4500000,,139.859340,40.0224655,,139.859340,116.3772295
139.868270,206.4600000,,139.868500,40.0224644,,139.868500,116.3772288
139.878520,206.4700000,,139.878750,40.0224632,,139.878750,116.3772280
139.887970,206.4800000,,139.888200,40.0224621,,139.888200,116.3772272
139.897950,206.4800000,,139.898180,40.0224610,,139.898180,116.3772265
139.907970,206.4900000,,139.908200,40.0224598,,139.908200,116.3772257
139.917960,206.5000000,,139.918190,40.0224587,,139.918190,116.3772250
139.927960,206.5100000,,139.928190,40.0224576,,139.928190,116.3772242
139.937950,206.5100000,,139.938180,40.0224564,,139.938180,116.3772234
139.947960,206.5200000,,139.948190,40.0224553,,139.948190,116.3772227
139.959090,206.5200000,,139.959320,40.0224541,,139.959320,116.3772219
139.967940,206.5300000,,139.968170,40.0224530,,139.968170,116.3772212
139.977950,206.5300000,,139.978180,40.0224519,,139.978180,116.3772204
139.987960,206.5400000,,139.988190,40.0224507,,139.988190,116.3772196
139.997960,206.5400000,,139.998180,40.0224496,,139.998180,116.3772189
140.007960,206.5500000,,140.008190,40.0224485,,140.008190,116.3772181
140.017960,206.5500000,,140.018190,40.0224473,,140.018190,116.3772174
140.027940,206.5600000,,140.028170,40.0224462,,140.028170,116.3772166
140.037940,206.5600000,,140.038170,40.0224451,,140.038170,116.3772158
140.047950,206.5600000,,140.048180,40.0224439,,140.048180,116.3772151
140.059070,206.5700000,,140.059300,40.0224428,,140.059300,116.3772143
140.068370,206.5800000,,140.068600,40.0224417,,140.068600,116.3772136
140.078640,206.5800000,,140.078870,40.0224405,,140.078870,116.3772128
140.087950,206.5900000,,140.088180,40.0224394,,140.088180,116.3772120
140.097940,206.6000000,,140.098180,40.0224382,,140.098180,116.3772113
140.107950,206.6000000,,140.108180,40.0224371,,140.108180,116.3772105
140.117940,206.6100000,,140.118170,40.0224360,,140.118170,116.3772098
140.127940,206.6200000,,140.128170,40.0224348,,140.128170,116.3772090
140.137940,206.6300000,,140.138170,40.0224337,,140.138170,116.3772082
140.147940,206.6300000,,140.148170,40.0224326,,140.148170,116.3772075
140.159070,206.6400000,,140.159300,40.0224314,,140.159300,116.3772067
140.167950,206.6500000,,140.168180,40.0224303,,140.168180,116.3772060
140.177950,206.6600000,,140.178180,40.0224292,,140.178180,116.3772052
140.187940,206.6700000,,140.188180,40.0224280,,140.188180,116.3772044
140.197930,206.6800000,,140.198160,40.0224269,,140.198160,116.3772037
140.207930,206.6900000,,140.208170,40.0224258,,140.208170,116.3772029
140.217940,206.7000000,,140.218170,40.0224247,,140.218170,116.3772022
140.227920,206.7100000,,140.228150,40.0224235,,140.228150,116.3772014
140.237950,206.7200000,,140.238180,40.0224224,,140.238180,116.3772006
140.247940,206.7300000,,140.248170,40.0224213,,140.248170,116.3771999
140.259470,206.7500000,,140.259700,40.0224201,,140.259700,116.3771991
140.268340,206.7700000,,140.268570,40.0224189,,140.268570,116.3771984
140.278390,206.7800000,,140.278620,40.0224177,,140.278620,116.3771976
140.287940,206.7900000,,140.288170,40.0224165,,140.288170,116.3771969
140.297930,206.8000000,,140.298160,40.0224153,,140.298160,116.3771961
140.307950,206.8100000,,140.308180,40.0224141,,140.308180,116.3771954
140.317940,206.8200000,,140.318170,40.0224129,,140.318170,116.3771946
140.327940,206.8300000,,140.328170,40.0224117,,140.328170,116.3771939
140.337950,206.8500000,,140.338180,40.0224105,,140.338180,116.3771931
140.347930,206.8600000,,140.348160,40.0224093,,140.348160,116.3771924
140.359070,206.8700000,,140.359300,40.0224081,,140.359300,116.3771916
140.367930,206.8900000,,140.368160,40.0224069,,140.368160,116.3771909
140.377930,206.9000000,,140.378160,40.0224057,,140.378160,116.3771901
140.387920,206.9200000,,140.388150,40.0224045,,140.388150,116.3771894
140.397930,206.9300000,,140.398170,40.0224033,,140.398170,116.3771886
140.407930,206.9500000,,140.408160,40.0224022,,140.408160,116.3771879
140.417930,206.9600000,,140.418170,40.0224010,,140.418170,116.3771871
140.427920,206.9800000,,140.428150,40.0223998,,140.428150,116.3771864
140.437920,207.0000000,,140.438150,40.0223986,,140.438150,116.3771856
140.447920,207.0100000,,140.448150,40.0223974,,140.448150,116.3771849
140.459070,207.0300000,,140.459300,40.0223962,,140.459300,116.3771841
140.468220,207.0500000,,140.468440,40.0223950,,140.468440,116.3771834
140.478470,207.0700000,,140.478690,40.0223938,,140.478690,116.3771826
140.487920,207.0900000,,140.488150,40.0223926,,140.488150,116.3771819
140.497920,207.1100000,,140.498140,40.0223914,,140.498140,116.3771811
140.507890,207.1300000,,140.508120,40.0223903,,140.508120,116.3771803
140.517890,207.1500000,,140.518120,40.0223891,,140.518120,116.3771796
140.527890,207.1800000,,140.528110,40.0223880,,140.528110,116.3771788
140.537900,207.2000000,,140.538130,40.0223869,,140.538130,116.3771781
140.547900,207.2300000,,140.548130,40.0223858,,140.548130,116.3771773
140.559030,207.2500000,,140.559250,40.0223846,,140.559250,116.3771765
140.567900,207.2800000,,140.568130,40.0223835,,140.568130,116.3771758
140.577890,207.3100000,,140.578120,40.0223824,,140.578120,116.3771750
140.587880,207.3300000,,140.588110,40.0223813,,140.588110,116.3771742
140.597910,207.3600000,,140.598140,40.0223801,,140.598140,116.3771735
140.607890,207.3900000,,140.608120,40.0223790,,140.608120,116.3771727
140.617880,207.4200000,,140.618110,40.0223779,,140.618110,116.3771719
140.627880,207.4500000,,140.628110,40.0223768,,140.628110,116.3771712
140.637880,207.4800000,,140.638110,40.0223756,,140.638110,116.3771704
140.647880,207.5200000,,140.648110,40.0223745,,140.648110,116.3771696
140.659000,207.5500000,,140.659230,40.0223734,,140.659230,116.3771688
140.668400,207.5900000,,140.668630,40.0223723,,140.668630,116.3771681
140.678400,207.6200000,,140.678620,40.0223712,,140.678620,116.3771673
140.687870,207.6600000,,140.688090,40.0223701,,140.688090,116.3771665
140.697880,207.6900000,,140.698100,40.0223689,,140.698100,116.3771658
140.707860,207.7300000,,140.708090,40.0223678,,140.708090,116.3771650
140.717860,207.7600000,,140.718090,40.0223667,,140.718090,116.3771642
140.727870,207.8000000,,140.728100,40.0223656,,140.728100,116.3771634
140.737860,207.8400000,,140.738090,40.0223645,,140.738090,116.3771626
140.747860,207.8800000,,140.748100,40.0223634,,140.748100,116.3771619
140.759000,207.9200000,,140.759230,40.0223622,,140.759230,116.3771611
140.767870,207.9500000,,140.768100,40.0223611,,140.768100,116.3771603
140.777860,207.9900000,,140.778090,40.0223600,,140.778090,116.3771595
140.787860,208.0400000,,140.788090,40.0223589,,140.788090,116.3771587
140.797860,208.0800000,,140.798080,40.0223578,,140.798080,116.3771580
140.807850,208.1200000,,140.808080,40.0223567,,140.808080,116.3771572
140.817860,208.1600000,,140.818090,40.0223556,,140.818090,116.3771564
140.827850,208.2000000,,140.828080,40.0223545,,140.828080,116.3771556
140.837860,208.2500000,,140.838080,40.0223533,,140.838080,116.3771548
140.847860,208.2900000,,140.848090,40.0223522,,140.848090,116.3771540
140.858990,208.3300000,,140.859220,40.0223511,,140.859220,116.3771532
140.868170,208.3800000,,140.868400,40.0223500,,140.868400,116.3771524
140.878190,208.4200000,,140.878430,40.0223489,,140.878430,116.3771516
140.887850,208.4600000,,140.888080,40.0223478,,140.888080,116.3771508
140.897860,208.5100000,,140.898090,40.0223467,,140.898090,116.3771500
140.907840,208.5600000,,140.908070,40.0223456,,140.908070,116.3771493
140.917860,208.6100000,,140.918090,40.0223445,,140.918090,116.3771485
140.927850,208.6500000,,140.928070,40.0223434,,140.928070,116.3771477
140.937840,208.7000000,,140.938070,40.0223423,,140.938070,116.3771469
140.947840,208.7500000,,140.948070,40.0223412,,140.948070,116.3771461
140.958990,208.7900000,,140.959210,40.0223401,,140.959210,116.3771453
140.967840,208.8400000,,140.968070,40.0223390,,140.968070,116.3771445
140.977830,208.8900000,,140.978060,40.0223379,,140.978060,116.3771436
140.987840,208.9400000,,140.988070,40.0223368,,140.988070,116.3771428
140.997840,208.9900000,,140.998070,40.0223357,,140.998070,116.3771420
141.007820,209.0400000,,141.008050,40.0223346,,141.008050,116.3771412
141.017830,209.0800000,,141.018060,40.0223335,,141.018060,116.3771404
141.027840,209.1300000,,141.028070,40.0223324,,141.028070,116.3771396
141.037830,209.1800000,,141.038060,40.0223313,,141.038060,116.3771388
141.047840,209.2300000,,141.048070,40.0223302,,141.048070,116.3771380
141.058980,209.2800000,,141.059210,40.0223291,,141.059210,116.3771372
141.068220,209.3300000,,141.068450,40.0223280,,141.068450,116.3771364
141.078850,209.3800000,,141.079080,40.0223269,,141.079080,116.3771355
141.087830,209.4300000,,141.088060,40.0223258,,141.088060,116.3771347
141.097820,209.4800000,,141.098060,40.0223247,,141.098060,116.3771339
141.107830,209.5300000,,141.108060,40.0223236,,141.108060,116.3771331
141.117820,209.5800000,,141.118050,40.0223226,,141.118050,116.3771323
141.127820,209.6300000,,141.128050,40.0223215,,141.128050,116.3771314
141.137830,209.6800000,,141.138050,40.0223204,,141.138050,116.3771306
141.147830,209.7400000,,141.148050,40.0223193,,141.148050,116.3771298
141.158950,209.7800000,,141.159180,40.0223182,,141.159180,116.3771290
141.167810,209.8300000,,141.168040,40.0223171,,141.168040,116.3771281
141.177820,209.8900000,,141.178050,40.0223160,,141.178050,116.3771273
141.187820,209.9400000,,141.188050,40.0223149,,141.188050,116.3771265
141.197820,209.9900000,,141.198050,40.0223139,,141.198050,116.3771256
141.207820,210.0400000,,141.208040,40.0223128,,141.208040,116.3771248
141.217820,210.0900000,,141.218040,40.0223117,,141.218040,116.3771240
141.227810,210.1400000,,141.228040,40.0223106,,141.228040,116.3771232
141.237800,210.1900000,,141.238030,40.0223095,,141.238030,116.3771223
141.247810,210.2500000,,141.248030,40.0223084,,141.248030,116.3771215
141.259340,210.3100000,,141.259570,40.0223073,,141.259570,116.3771207
141.268120,210.3600000,,141.268350,40.0223062,,141.268350,116.3771198
141.278380,210.4100000,,141.278610,40.0223050,,141.278610,116.3771190
141.287830,210.4700000,,141.288060,40.0223039,,141.288060,116.3771182
141.297820,210.5200000,,141.298050,40.0223028,,141.298050,116.3771174
141.307830,210.5700000,,141.308060,40.0223016,,141.308060,116.3771166
141.317820,210.6200000,,141.318050,40.0223005,,141.318050,116.3771157
141.327820,210.6700000,,141.328050,40.0222993,,141.328050,116.3771149
141.337830,210.7300000,,141.338060,40.0222982,,141.338060,116.3771141
141.347820,210.7800000,,141.348050,40.0222970,,141.348050,116.3771133
141.358970,210.8300000,,141.359200,40.0222959,,141.359200,116.3771124
141.367820,210.8800000,,141.368050,40.0222948,,141.368050,116.3771116
141.377820,210.9300000,,141.378050,40.0222936,,141.378050,116.3771108
141.387810,210.9800000,,141.388040,40.0222925,,141.388040,116.3771099
141.397820,211.0300000,,141.398050,40.0222914,,141.398050,116.3771091
141.407820,211.0800000,,141.408040,40.0222902,,141.408040,116.3771083
141.417810,211.1400000,,141.418050,40.0222891,,141.418050,116.3771074
141.427820,211.1900000,,141.428050,40.0222879,,141.428050,116.3771066
141.437820,211.2400000,,141.438040,40.0222868,,141.438040,116.3771057
141.447820,211.2900000,,141.448040,40.0222857,,141.448040,116.3771049
141.458950,211.3400000,,141.459180,40.0222845,,141.459180,116.3771041
141.468130,211.3900000,,141.468360,40.0222834,,141.468360,116.3771032
141.478310,211.4500000,,141.478530,40.0222823,,141.478530,116.3771024
141.487810,211.5000000,,141.488030,40.0222811,,141.488030,116.3771015
141.497810,211.5500000,,141.498040,40.0222800,,141.498040,116.3771007
141.507790,211.6000000,,141.508010,40.0222789,,141.508010,116.3770998
141.517780,211.6500000,,141.518010,40.0222778,,141.518010,116.3770990
141.527790,211.7000000,,141.528020,40.0222768,,141.528020,116.3770981
141.537780,211.7500000,,141.538000,40.0222757,,141.538000,116.3770972
141.547780,211.8000000,,141.548010,40.0222746,,141.548010,116.3770963
141.558920,211.8600000,,141.559140,40.0222735,,141.559140,116.3770955
141.567780,211.9100000,,141.568000,40.0222725,,141.568000,116.3770946
141.577800,211.9600000,,141.578020,40.0222714,,141.578020,116.3770937
141.587780,212.0100000,,141.588000,40.0222703,,141.588000,116.3770928
141.597770,212.0600000,,141.598000,40.0222693,,141.598000,116.3770920
141.607760,212.1100000,,141.607990,40.0222682,,141.607990,116.3770911
141.617770,212.1600000,,141.618000,40.0222671,,141.618000,116.3770902
141.627780,212.2100000,,141.628000,40.0222661,,141.628000,116.3770893
141.637780,212.2600000,,141.638010,40.0222650,,141.638010,116.3770884
141.647760,212.3100000,,141.647990,40.0222639,,141.647990,116.3770876
141.658900,212.3600000,,141.659130,40.0222629,,141.659130,116.3770867
141.668060,212.4100000,,141.668280,40.0222618,,141.668280,116.3770858
141.678280,212.4600000,,141.678510,40.0222608,,141.678510,116.3770849
141.687750,212.5100000,,141.687980,40.0222597,,141.687980,116.3770840
141.697760,212.5600000,,141.697990,40.0222586,,141.697990,116.3770831
141.707760,212.6000000,,141.707980,40.0222576,,141.707980,116.3770822
141.717760,212.6500000,,141.717990,40.0222565,,141.717990,116.3770813
141.727760,212.7000000,,141.727990,40.0222554,,141.727990,116.3770804
141.737770,212.7400000,,141.737990,40.0222544,,141.737990,116.3770795
141.747750,212.7900000,,141.747980,40.0222533,,141.747980,116.3770786
141.758900,212.8400000,,141.759130,40.0222523,,141.759130,116.3770777
141.767750,212.8900000,,141.767980,40.0222512,,141.767980,116.3770768
141.777750,212.9300000,,141.777980,40.0222501,,141.777980,116.3770759
141.787740,212.9800000,,141.787980,40.0222491,,141.787980,116.3770750
141.797750,213.0200000,,141.797980,40.0222480,,141.797980,116.3770741
141.807750,213.0700000,,141.807980,40.0222470,,141.807980,116.3770732
141.817750,213.1100000,,141.817980,40.0222459,,141.817980,116.3770723
141.827750,213.1600000,,141.827970,40.0222448,,141.827970,116.3770714
141.837750,213.2100000,,141.837970,40.0222438,,141.837970,116.3770705
141.847740,213.2500000,,141.847970,40.0222427,,141.847970,116.3770696
141.858870,213.3000000,,141.859100,40.0222417,,141.859100,116.3770687
141.868090,213.3400000,,141.868310,40.0222406,,141.868310,116.3770678
141.878210,213.3900000,,141.878440,40.0222395,,141.878440,116.3770669
141.887740,213.4400000,,141.887970,40.0222385,,141.887970,116.3770659
141.897740,213.4900000,,141.897960,40.0222374,,141.897960,116.3770650
141.907740,213.5300000,,141.907960,40.0222364,,141.907960,116.3770641
141.917740,213.5800000,,141.917960,40.0222353,,141.917960,116.3770632
141.927730,213.6300000,,141.927960,40.0222343,,141.927960,116.3770623
141.937740,213.6700000,,141.937970,40.0222332,,141.937970,116.3770614
141.947730,213.7200000,,141.947960,40.0222322,,141.947960,116.3770604
141.958870,213.7600000,,141.959100,40.0222311,,141.959100,116.3770595
141.967730,213.8100000,,141.967960,40.0222300,,141.967960,116.3770586
141.977720,213.8600000,,141.977950,40.0222290,,141.977950,116.3770577
141.987720,213.9100000,,141.987940,40.0222279,,141.987940,116.3770567
141.997720,213.9600000,,141.997950,40.0222269,,141.997950,116.3770558
142.007720,214.0000000,,142.007950,40.0222258,,142.007950,116.3770549
142.017730,214.0500000,,142.017960,40.0222248,,142.017960,116.3770539
142.027720,214.1000000,,142.027950,40.0222237,,142.027950,116.3770530
142.037720,214.1400000,,142.037950,40.0222227,,142.037950,116.3770521
142.047710,214.1900000,,142.047940,40.0222216,,142.047940,116.3770511
142.058860,214.2400000,,142.059090,40.0222206,,142.059090,116.3770502
142.068080,214.2800000,,142.068310,40.0222195,,142.068310,116.3770493
142.078700,214.3300000,,142.078930,40.0222185,,142.078930,116.3770483
142.087710,214.3700000,,142.087940,40.0222174,,142.087940,116.3770474
142.097720,214.4200000,,142.097950,40.0222164,,142.097950,116.3770464
142.107720,214.4600000,,142.107940,40.0222153,,142.107940,116.3770455
142.117720,214.5100000,,142.117950,40.0222143,,142.117950,116.3770445
142.127700,214.5600000,,142.127930,40.0222132,,142.127930,116.3770436
142.137710,214.6000000,,142.137940,40.0222122,,142.137940,116.3770426
142.147700,214.6400000,,142.147930,40.0222111,,142.147930,116.3770417
142.158840,214.6900000,,142.159070,40.0222101,,142.159070,116.3770407
142.167710,214.7300000,,142.167940,40.0222090,,142.167940,116.3770398
142.177710,214.7800000,,142.177940,40.0222080,,142.177940,116.3770388
142.187700,214.8200000,,142.187930,40.0222069,,142.187930,116.3770379
142.197710,214.8700000,,142.197940,40.0222059,,142.197940,116.3770369
142.207700,214.9200000,,142.207930,40.0222048,,142.207930,116.3770360
142.217710,214.9600000,,142.217940,40.0222038,,142.217940,116.3770350
142.227700,215.0000000,,142.227930,40.0222027,,142.227930,116.3770340
142.237710,215.0500000,,142.237940,40.0222016,,142.237940,116.3770331
142.247710,215.0900000,,142.247940,40.0222006,,142.247940,116.3770321
142.259240,215.1600000,,142.259480,40.0221995,,142.259480,116.3770312
142.268010,215.2000000,,142.268240,40.0221985,,142.268240,116.3770302
142.278270,215.2500000,,142.278500,40.0221974,,142.278500,116.3770293
142.287700,215.3000000,,142.287930,40.0221964,,142.287930,116.3770283
142.297700,215.3400000,,142.297940,40.0221953,,142.297940,116.3770274
142.307710,215.3800000,,142.307940,40.0221943,,142.307940,116.3770265
142.317720,215.4300000,,142.317940,40.0221932,,142.317940,116.3770255
142.327700,215.4800000,,142.327930,40.0221922,,142.327930,116.3770246
142.337710,215.5300000,,142.337940,40.0221911,,142.337940,116.3770237
142.347700,215.5700000,,142.347930,40.0221901,,142.347930,116.3770227
142.358830,215.6200000,,142.359060,40.0221890,,142.359060,116.3770218
142.367710,215.6600000,,142.367940,40.0221880,,142.367940,116.3770208
142.377690,215.7100000,,142.377920,40.0221869,,142.377920,116.3770199
142.387710,215.7600000,,142.387940,40.0221859,,142.387940,116.3770189
142.397710,215.8000000,,142.397940,40.0221848,,142.397940,116.3770180
142.407700,215.8500000,,142.407920,40.0221838,,142.407920,116.3770170
142.417690,215.9000000,,142.417920,40.0221827,,142.417920,116.3770161
142.427700,215.9500000,,142.427930,40.0221817,,142.427930,116.3770151
142.437700,215.9900000,,142.437930,40.0221806,,142.437930,116.3770142
142.447680,216.0400000,,142.447910,40.0221796,,142.447910,116.3770132
142.458820,216.0900000,,142.459040,40.0221785,,142.459040,116.3770123
142.467970,216.1300000,,142.468190,40.0221775,,142.468190,116.3770113
142.478250,216.1800000,,142.478480,40.0221764,,142.478480,116.3770104
142.487690,216.2200000,,142.487910,40.0221754,,142.487910,116.3770094
142.497690,216.2700000,,142.497920,40.0221744,,142.497920,116.3770085
142.507680,216.3200000,,142.507910,40.0221733,,142.507910,116.3770075
142.517650,216.3600000,,142.517880,40.0221723,,142.517880,116.3770065
142.527660,216.4100000,,142.527880,40.0221712,,142.527880,116.3770055
142.537660,216.4500000,,142.537890,40.0221702,,142.537890,116.3770045
142.547660,216.5000000,,142.547890,40.0221692,,142.547890,116.3770035
142.558800,216.5500000,,142.559020,40.0221681,,142.559020,116.3770025
142.567670,216.6000000,,142.567890,40.0221671,,142.567890,116.3770015
142.577660,216.6400000,,142.577890,40.0221661,,142.577890,116.3770005
142.587660,216.6900000,,142.587890,40.0221650,,142.587890,116.3769995
142.597660,216.7400000,,142.597890,40.0221640,,142.597890,116.3769985
142.607660,216.7800000,,142.607890,40.0221630,,142.607890,116.3769975
142.617650,216.8300000,,142.617880,40.0221619,,142.617880,116.3769965
142.627650,216.8800000,,142.627870,40.0221609,,142.627870,116.3769955
142.637660,216.9200000,,142.637890,40.0221599,,142.637890,116.3769945
142.647660,216.9700000,,142.647890,40.0221588,,142.647890,116.3769935
142.658790,217.0100000,,142.659020,40.0221578,,142.659020,116.3769925
142.667940,217.0600000,,142.668170,40.0221568,,142.668170,116.3769914
142.678210,217.1100000,,142.678440,40.0221557,,142.678440,116.3769904
142.687640,217.1500000,,142.687870,40.0221547,,142.687870,116.3769894
142.697650,217.2000000,,142.697880,40.0221537,,142.697880,116.3769884
142.707640,217.2400000,,142.707870,40.0221526,,142.707870,116.3769874
142.717640,217.2900000,,142.717870,40.0221516,,142.717870,116.3769863
142.727650,217.3400000,,142.727880,40.0221506,,142.727880,116.3769853
142.737650,217.3800000,,142.737880,40.0221495,,142.737880,116.3769843
142.747650,217.4300000,,142.747880,40.0221485,,142.747880,116.3769833
142.758790,217.4700000,,142.759020,40.0221475,,142.759020,116.3769822
142.767640,217.5200000,,142.767870,40.0221464,,142.767870,116.3769812
142.777650,217.5700000,,142.777880,40.0221454,,142.777880,116.3769802
142.787640,217.6100000,,142.787870,40.0221444,,142.787870,116.3769792
142.797650,217.6600000,,142.797880,40.0221433,,142.797880,116.3769781
142.807630,217.7000000,,142.807860,40.0221423,,142.807860,116.3769771
142.817650,217.7500000,,142.817880,40.0221413,,142.817880,116.3769760
142.827650,217.8000000,,142.827870,40.0221402,,142.827870,116.3769750
142.837640,217.8400000,,142.837870,40.0221392,,142.837870,116.3769740
142.847640,217.8900000,,142.847860,40.0221382,,142.847860,116.3769729
142.858760,217.9400000,,142.858980,40.0221372,,142.858980,116.3769719
142.867940,217.9900000,,142.868160,40.0221361,,142.868160,116.3769709
142.877990,218.0300000,,142.878220,40.0221351,,142.878220,116.3769698
142.887640,218.0800000,,142.887860,40.0221341,,142.887860,116.3769688
142.897630,218.1300000,,142.897850,40.0221330,,142.897850,116.3769677
142.907620,218.1800000,,142.907850,40.0221320,,142.907850,116.3769667
142.917610,218.2300000,,142.917840,40.0221310,,142.917840,116.3769656
142.927620,218.2800000,,142.927840,40.0221300,,142.927840,116.3769646
142.937620,218.3200000,,142.937840,40.0221289,,142.937840,116.3769635
142.947620,218.3700000,,142.947840,40.0221279,,142.947840,116.3769625
142.958730,218.4200000,,142.958960,40.0221269,,142.958960,116.3769614
142.967610,218.4700000,,142.967840,40.0221259,,142.967840,116.3769604
142.977610,218.5100000,,142.977840,40.0221248,,142.977840,116.3769593
142.987620,218.5600000,,142.987850,40.0221238,,142.987850,116.3769582
142.997610,218.6100000,,142.997840,40.0221228,,142.997840,116.3769572
143.007610,218.6600000,,143.007840,40.0221218,,143.007840,116.3769561
143.017610,218.7100000,,143.017850,40.0221207,,143.017850,116.3769551
143.027610,218.7600000,,143.027840,40.0221197,,143.027840,116.3769540
143.037610,218.8100000,,143.037840,40.0221187,,143.037840,116.3769529
143.047610,218.8600000,,143.047840,40.0221177,,143.047840,116.3769519
143.058750,218.9000000,,143.058980,40.0221167,,143.058980,116.3769508
143.067960,218.9500000,,143.068180,40.0221156,,143.068180,116.3769497
143.078650,219.0000000,,143.078870,40.0221146,,143.078870,116.3769487
143.087590,219.0600000,,143.087820,40.0221136,,143.087820,116.3769476
143.097600,219.1000000,,143.097820,40.0221126,,143.097820,116.3769465
143.107610,219.1500000,,143.107830,40.0221116,,143.107830,116.3769454
143.117610,219.2000000,,143.117830,40.0221105,,143.117830,116.3769443
143.127610,219.2400000,,143.127840,40.0221095,,143.127840,116.3769433
143.137610,219.2900000,,143.137830,40.0221085,,143.137830,116.3769422
143.147610,219.3400000,,143.147840,40.0221075,,143.147840,116.3769411
143.158730,219.3900000,,143.158950,40.0221065,,143.158950,116.3769400
143.167590,219.4400000,,143.167820,40.0221054,,143.167820,116.3769389
143.177600,219.4800000,,143.177820,40.0221044,,143.177820,116.3769378
143.187590,219.5300000,,143.187810,40.0221034,,143.187810,116.3769368
143.197590,219.5800000,,143.197810,40.0221024,,143.197810,116.3769357
143.207590,219.6300000,,143.207820,40.0221014,,143.207820,116.3769346
143.217600,219.6800000,,143.217830,40.0221004,,143.217830,116.3769335
143.227590,219.7200000,,143.227820,40.0220993,,143.227820,116.3769324
143.237570,219.7800000,,143.237810,40.0220983,,143.237810,116.3769313
143.247590,219.8200000,,143.247820,40.0220973,,143.247820,116.3769302
143.259130,219.8800000,,143.259360,40.0220963,,143.259360,116.3769291
143.267800,219.9300000,,143.268030,40.0220953,,143.268030,116.3769280
143.278260,219.9800000,,143.278490,40.0220943,,143.278490,116.3769270
143.287600,220.0300000,,143.287820,40.0220933,,143.287820,116.3769259
143.297610,220.0800000,,143.297840,40.0220924,,143.297840,116.3769249
143.307600,220.1300000,,143.307830,40.0220914,,143.307830,116.3769238
143.317610,220.1800000,,143.317830,40.0220904,,143.317830,116.3769227
143.327600,220.2300000,,143.327820,40.0220894,,143.327820,116.3769217
143.337600,220.2800000,,143.337820,40.0220884,,143.337820,116.3769206
143.347600,220.3300000,,143.347830,40.0220874,,143.347830,116.3769195
143.358720,220.3800000,,143.358950,40.0220864,,143.358950,116.3769184
143.367590,220.4300000,,143.367810,40.0220855,,143.367810,116.3769174
143.377600,220.4800000,,143.377830,40.0220845,,143.377830,116.3769163
143.387580,220.5300000,,143.387810,40.0220835,,143.387810,116.3769152
143.397580,220.5800000,,143.397810,40.0220825,,143.397810,116.3769141
143.407580,220.6300000,,143.407810,40.0220815,,143.407810,116.3769131
143.417570,220.6800000,,143.417800,40.0220806,,143.417800,116.3769120
143.427590,220.7300000,,143.427810,40.0220796,,143.427810,116.3769109
143.437590,220.7800000,,143.437820,40.0220786,,143.437820,116.3769098
143.447580,220.8300000,,143.447810,40.0220776,,143.447810,116.3769087
143.458720,220.8800000,,143.458940,40.0220766,,143.458940,116.3769077
143.467800,220.9300000,,143.468030,40.0220757,,143.468030,116.3769066
143.478160,220.9800000,,143.478400,40.0220747,,143.478400,116.3769055
143.487570,221.0300000,,143.487800,40.0220737,,143.487800,116.3769044
143.497570,221.0800000,,143.497800,40.0220727,,143.497800,116.3769033
143.507560,221.1400000,,143.507780,40.0220717,,143.507780,116.3769022
143.517550,221.1800000,,143.517780,40.0220707,,143.517780,116.3769011
143.527560,221.2300000,,143.527790,40.0220697,,143.527790,116.3768999
143.537540,221.2900000,,143.537770,40.0220688,,143.537770,116.3768988
143.547550,221.3400000,,143.547770,40.0220678,,143.547770,116.3768977
143.558680,221.3900000,,143.558910,40.0220668,,143.558910,116.3768966
143.567550,221.4400000,,143.567770,40.0220658,,143.567770,116.3768954
143.577560,221.4900000,,143.577790,40.0220648,,143.577790,116.3768943
143.587550,221.5400000,,143.587780,40.0220638,,143.587780,116.3768932
143.597560,221.5900000,,143.597780,40.0220628,,143.597780,116.3768920
143.607550,221.6400000,,143.607770,40.0220618,,143.607770,116.3768909
143.617560,221.7000000,,143.617790,40.0220608,,143.617790,116.3768897
143.627540,221.7500000,,143.627770,40.0220598,,143.627770,116.3768886
143.637540,221.8000000,,143.637760,40.0220589,,143.637760,116.3768875
143.647540,221.8500000,,143.647770,40.0220579,,143.647770,116.3768863
143.658660,221.9000000,,143.658880,40.0220569,,143.658880,116.3768852
143.668080,221.9500000,,143.668310,40.0220559,,143.668310,116.3768840
143.678240,222.0000000,,143.678470,40.0220549,,143.678470,116.3768829
143.687540,222.0500000,,143.687770,40.0220539,,143.687770,116.3768817
143.697540,222.0900000,,143.697760,40.0220529,,143.697760,116.3768806
143.707520,222.1500000,,143.707750,40.0220520,,143.707750,116.3768794
143.717530,222.2000000,,143.717760,40.0220510,,143.717760,116.3768783
143.727530,222.2500000,,143.727760,40.0220500,,143.727760,116.3768771
